url_length,uses_ip,num_dots,protocol,num_subdomains,domain_age_days,dns_valid,whois_info_exists,has_iframe,has_obfuscated_js,label
36,0,2,1,1,-1,0,0,0,0,0
61,0,3,0,1,-1,0,0,0,0,1
41,0,1,1,0,-1,0,0,1,0,0
43,0,2,1,1,-1,0,0,0,0,1
54,0,3,0,1,-1,0,0,0,0,0
62,0,3,0,1,-1,0,0,0,0,0
37,0,3,1,2,-1,0,0,-1,-1,1
87,0,2,0,0,-1,0,0,0,0,1
46,0,3,1,1,-1,0,0,-1,-1,1
106,0,2,1,1,-1,0,0,-1,-1,0
92,0,2,1,1,-1,0,0,0,0,0
49,0,3,0,1,-1,0,0,0,0,0
43,0,4,0,3,-1,0,0,-1,-1,1
32,0,2,1,1,-1,0,0,0,0,1
33,0,1,1,0,-1,0,0,0,1,0
23,0,1,1,0,-1,0,0,0,0,1
28,0,2,1,1,-1,0,0,0,0,1
32,0,2,1,1,-1,0,0,-1,-1,1
36,0,2,1,1,-1,0,0,0,0,0
31,0,1,1,0,-1,0,0,-1,-1,1
49,0,4,1,3,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,1,0,0
206,0,2,0,0,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,1,0,0
69,0,2,1,1,-1,0,0,0,0,1
46,0,1,1,0,-1,0,0,0,1,0
124,0,1,1,0,-1,0,0,0,0,1
298,0,6,1,1,-1,0,0,-1,-1,1
20,0,1,1,0,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
19,0,1,0,0,-1,0,0,-1,-1,0
53,0,2,1,1,-1,0,0,-1,-1,1
119,0,6,0,1,-1,0,0,0,0,1
51,0,3,0,1,-1,0,0,0,0,0
237,0,16,0,1,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
45,0,3,0,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,1,0
71,0,4,0,3,-1,0,0,-1,-1,1
27,0,1,1,0,-1,0,0,-1,-1,1
94,0,4,1,2,-1,0,0,-1,-1,1
41,0,3,1,1,-1,0,0,0,0,0
109,0,2,0,1,-1,0,0,0,0,0
41,0,2,1,1,-1,0,0,0,1,0
51,0,3,0,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
30,0,1,0,0,-1,0,0,-1,-1,1
44,0,2,1,1,-1,0,0,0,0,0
44,0,4,1,3,-1,0,0,-1,-1,1
64,0,3,0,1,-1,0,0,0,0,0
368,0,6,1,1,-1,0,0,0,0,1
42,0,4,0,3,-1,0,0,-1,-1,1
113,0,2,1,1,-1,0,0,0,0,1
107,0,6,0,1,-1,0,0,0,0,1
37,0,2,1,0,-1,0,0,0,0,1
57,0,3,0,2,-1,0,0,-1,-1,1
67,0,4,0,3,-1,0,0,-1,-1,1
51,0,2,1,1,-1,0,0,-1,-1,1
55,0,1,0,0,-1,0,0,-1,-1,1
50,0,3,0,2,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
77,0,3,1,1,-1,0,0,0,0,0
53,0,2,0,1,-1,0,0,0,0,1
81,0,1,1,0,-1,0,0,0,0,0
30,0,1,0,0,-1,0,0,-1,-1,1
22,0,1,0,0,-1,0,0,1,0,0
105,0,2,1,1,-1,0,0,0,0,0
35,0,1,0,0,-1,0,0,-1,-1,1
29,0,2,0,0,-1,0,0,0,0,0
45,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
50,0,3,0,0,-1,0,0,-1,-1,1
91,0,3,1,1,-1,0,0,-1,-1,1
19,0,1,0,0,-1,0,0,-1,-1,1
358,0,4,1,1,-1,0,0,0,0,1
68,0,4,1,3,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
26,0,1,0,0,-1,0,0,1,0,0
55,0,3,0,1,-1,0,0,0,0,0
60,0,3,1,1,-1,0,0,-1,-1,1
39,0,3,1,2,-1,0,0,-1,-1,1
73,0,3,1,1,-1,0,0,0,0,0
87,0,1,1,0,-1,0,0,0,0,1
367,0,3,1,1,-1,0,0,0,0,1
42,0,4,1,3,-1,0,0,-1,-1,1
125,0,1,1,0,-1,0,0,-1,-1,1
35,0,2,0,0,-1,0,0,0,0,0
206,0,2,0,0,-1,0,0,-1,-1,1
122,0,2,0,0,-1,0,0,-1,-1,1
82,0,2,0,1,-1,0,0,0,0,0
78,0,3,0,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
35,0,2,1,0,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
72,0,3,0,2,-1,0,0,-1,-1,1
66,0,2,1,1,-1,0,0,-1,-1,0
86,0,1,1,0,-1,0,0,-1,-1,0
34,0,1,0,0,-1,0,0,-1,-1,1
65,0,4,1,0,-1,0,0,0,0,1
50,0,2,1,0,-1,0,0,0,0,1
40,0,2,0,1,-1,0,0,0,0,1
19,0,1,0,0,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,1,0,0
60,1,5,0,0,-1,0,0,-1,-1,1
82,0,4,1,2,-1,0,0,0,0,1
75,0,1,0,0,-1,0,0,0,0,1
23,0,2,0,1,-1,0,0,0,0,0
41,0,2,0,0,-1,0,0,-1,-1,1
28,0,2,1,1,-1,0,0,0,0,1
63,0,2,0,1,-1,0,0,1,0,0
62,0,4,1,2,-1,0,0,-1,-1,1
42,0,4,0,3,-1,0,0,-1,-1,1
54,0,2,1,1,-1,0,0,-1,-1,0
47,0,1,0,0,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
27,0,2,1,0,-1,0,0,0,0,0
22,0,1,0,0,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
32,0,1,0,0,-1,0,0,-1,-1,1
50,0,3,0,1,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,1,0,0
53,0,2,1,0,-1,0,0,1,0,0
34,0,1,0,0,-1,0,0,-1,-1,1
37,0,2,1,0,-1,0,0,0,0,0
25,0,2,1,1,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,0,1
27,0,2,1,1,-1,0,0,-1,-1,1
69,0,3,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
58,0,2,1,1,-1,0,0,0,0,0
58,0,3,0,1,-1,0,0,1,1,1
64,0,3,0,1,-1,0,0,0,0,0
50,0,2,0,1,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,-1,-1,1
44,0,3,0,1,-1,0,0,0,0,0
34,0,2,0,0,-1,0,0,-1,-1,1
159,0,2,0,1,-1,0,0,0,0,1
76,0,2,1,0,-1,0,0,-1,-1,1
20,0,1,1,0,-1,0,0,-1,-1,1
58,0,2,0,1,-1,0,0,0,0,1
53,0,3,0,1,-1,0,0,0,0,0
205,0,7,0,0,-1,0,0,0,0,1
64,0,3,0,1,-1,0,0,0,0,0
206,0,2,0,0,-1,0,0,-1,-1,1
47,0,1,0,0,-1,0,0,0,0,1
43,0,1,0,0,-1,0,0,0,0,1
475,1,24,0,0,-1,0,0,0,0,1
32,0,2,1,0,-1,0,0,0,0,0
206,0,6,1,1,-1,0,0,0,0,1
156,0,6,1,1,-1,0,0,0,0,1
26,0,1,0,0,-1,0,0,-1,-1,1
70,0,2,1,1,-1,0,0,0,0,0
109,0,2,1,1,-1,0,0,0,0,0
149,0,1,1,0,-1,0,0,0,0,0
82,0,2,0,1,-1,0,0,0,0,0
64,0,2,0,1,-1,0,0,1,0,0
64,0,3,0,1,-1,0,0,0,0,0
121,0,1,1,0,-1,0,0,0,0,0
132,0,1,1,0,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,0,0,1
56,0,1,0,0,-1,0,0,-1,-1,1
34,0,1,0,0,-1,0,0,-1,-1,1
40,0,3,0,1,-1,0,0,0,0,0
64,0,3,0,1,-1,0,0,1,0,0
104,0,2,1,1,-1,0,0,0,0,0
159,0,2,0,1,-1,0,0,0,0,1
159,0,2,0,1,-1,0,0,0,0,1
40,0,3,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
37,0,2,1,1,-1,0,0,0,0,0
75,0,2,1,1,-1,0,0,0,0,0
51,0,4,1,1,-1,0,0,0,0,1
58,0,2,1,0,-1,0,0,-1,-1,1
27,0,1,0,0,-1,0,0,1,0,0
29,0,1,1,0,-1,0,0,0,0,1
22,0,1,1,0,-1,0,0,-1,-1,1
50,0,2,0,1,-1,0,0,1,0,0
84,0,1,1,0,-1,0,0,-1,-1,0
67,0,4,0,3,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
57,0,2,1,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,1,0
42,0,1,1,0,-1,0,0,0,0,0
105,0,2,1,1,-1,0,0,0,0,0
22,0,2,1,1,-1,0,0,0,0,1
41,0,3,1,0,-1,0,0,0,0,1
74,0,2,1,1,-1,0,0,0,0,0
40,0,3,1,1,-1,0,0,0,0,1
53,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
115,0,4,0,1,-1,0,0,-1,-1,1
29,0,1,0,0,-1,0,0,-1,-1,1
43,0,2,0,1,-1,0,0,-1,-1,1
53,0,2,1,0,-1,0,0,1,0,0
60,0,10,1,1,-1,0,0,0,0,1
22,0,1,1,0,-1,0,0,-1,-1,1
34,0,2,0,1,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,0,0,1
59,0,2,0,1,-1,0,0,1,0,0
108,0,3,1,1,-1,0,0,-1,-1,1
41,0,2,0,1,-1,0,0,0,0,1
107,0,2,1,1,-1,0,0,0,0,0
38,0,3,0,1,-1,0,0,0,0,0
29,0,1,1,0,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
67,0,1,0,0,-1,0,0,-1,-1,1
50,0,3,0,1,-1,0,0,0,0,0
27,1,3,0,0,-1,0,0,-1,-1,1
17,0,1,0,0,-1,0,0,0,0,0
148,0,2,1,0,-1,0,0,0,0,1
37,0,2,1,0,-1,0,0,0,0,0
26,0,1,1,0,-1,0,0,0,0,1
61,0,2,1,1,-1,0,0,0,0,0
27,0,2,1,0,-1,0,0,1,0,1
30,0,3,0,2,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
136,0,2,1,1,-1,0,0,0,1,1
234,0,6,1,1,-1,0,0,-1,-1,1
43,0,2,1,1,-1,0,0,0,1,1
36,0,2,0,0,-1,0,0,0,0,0
48,0,1,0,0,-1,0,0,-1,-1,1
34,0,2,1,1,-1,0,0,0,0,1
175,0,2,0,1,-1,0,0,0,0,1
64,0,1,1,0,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,0,0,1
50,0,2,1,1,-1,0,0,0,0,0
100,0,3,1,1,-1,0,0,-1,-1,1
31,0,2,0,0,-1,0,0,0,0,0
33,0,1,0,0,-1,0,0,0,0,1
30,0,2,1,1,-1,0,0,-1,-1,1
40,0,3,1,1,-1,0,0,0,0,0
19,0,1,0,0,-1,0,0,-1,-1,1
66,0,2,1,1,-1,0,0,-1,-1,1
52,0,2,1,0,-1,0,0,1,0,0
44,0,2,1,1,-1,0,0,0,1,1
51,0,3,0,1,-1,0,0,0,0,0
60,0,4,0,1,-1,0,0,0,0,0
104,0,1,1,0,-1,0,0,0,0,0
33,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
79,0,4,1,2,-1,0,0,-1,-1,1
45,0,1,1,0,-1,0,0,0,0,1
81,0,1,1,0,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,0,0,1
36,0,2,1,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
39,0,3,0,0,-1,0,0,1,0,1
91,0,2,0,1,-1,0,0,0,0,0
64,0,3,0,1,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,0,0,1
72,0,2,1,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
60,0,2,1,1,-1,0,0,0,1,0
159,0,2,0,1,-1,0,0,0,0,1
65,0,2,1,1,-1,0,0,0,0,1
47,0,1,1,0,-1,0,0,0,0,1
30,0,1,1,0,-1,0,0,0,1,0
53,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
43,0,3,1,1,-1,0,0,0,0,0
34,0,2,0,0,-1,0,0,0,0,0
216,0,2,1,0,-1,0,0,1,0,1
48,0,2,0,1,-1,0,0,0,0,0
18,0,1,0,0,-1,0,0,-1,-1,1
52,0,2,1,1,-1,0,0,0,0,0
51,0,3,0,1,-1,0,0,0,0,0
43,0,1,1,0,-1,0,0,0,1,0
68,0,4,1,3,-1,0,0,0,0,1
55,0,2,1,0,-1,0,0,1,0,0
40,0,1,0,0,-1,0,0,-1,-1,1
42,0,1,0,0,-1,0,0,-1,-1,1
81,0,3,0,1,-1,0,0,0,0,0
63,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
38,0,3,1,2,-1,0,0,-1,-1,1
66,0,3,0,1,-1,0,0,0,0,0
27,0,2,1,1,-1,0,0,-1,-1,1
64,0,2,0,1,-1,0,0,1,0,0
37,0,2,1,0,-1,0,0,0,0,0
55,0,7,1,1,-1,0,0,0,0,1
132,0,3,1,1,-1,0,0,0,0,1
43,0,2,1,1,-1,0,0,0,0,1
35,0,2,0,0,-1,0,0,0,0,1
49,0,3,0,1,-1,0,0,0,0,0
39,0,3,1,2,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
34,0,3,0,0,-1,0,0,-1,-1,1
65,0,3,1,1,-1,0,0,0,0,0
27,0,2,0,0,-1,0,0,0,0,0
37,0,3,0,1,-1,0,0,0,0,0
25,1,3,0,0,-1,0,0,-1,-1,1
29,0,1,0,0,-1,0,0,-1,-1,1
18,0,1,1,0,-1,0,0,-1,-1,1
69,0,2,1,0,-1,0,0,0,0,1
63,0,2,0,1,-1,0,0,1,0,0
52,0,3,0,1,-1,0,0,0,0,0
40,0,3,1,1,-1,0,0,0,0,0
51,0,3,0,1,-1,0,0,0,0,0
50,0,1,1,0,-1,0,0,0,1,0
76,0,2,1,1,-1,0,0,0,0,0
97,0,5,0,0,-1,0,0,0,0,1
135,0,2,1,1,-1,0,0,0,0,1
69,0,2,1,1,-1,0,0,0,1,0
45,0,2,1,0,-1,0,0,0,0,1
32,0,1,0,0,-1,0,0,-1,-1,1
28,0,1,0,0,-1,0,0,1,0,0
22,0,1,0,0,-1,0,0,1,0,0
33,0,1,1,0,-1,0,0,0,1,0
18,0,1,1,0,-1,0,0,0,0,1
26,0,1,0,0,-1,0,0,1,0,0
64,0,2,0,1,-1,0,0,0,0,0
61,0,2,0,1,-1,0,0,1,0,0
118,0,2,1,1,-1,0,0,0,0,0
17,0,1,1,0,-1,0,0,1,0,0
129,0,5,0,1,-1,0,0,-1,-1,1
34,0,1,1,0,-1,0,0,0,0,0
57,0,3,1,1,-1,0,0,0,0,1
51,0,3,0,1,-1,0,0,0,0,0
122,0,2,0,1,-1,0,0,0,0,1
37,0,2,1,0,-1,0,0,0,0,0
29,0,1,0,0,-1,0,0,0,0,1
93,0,2,1,0,-1,0,0,-1,-1,1
31,0,1,1,0,-1,0,0,0,0,0
60,0,2,1,0,-1,0,0,1,0,0
170,0,7,1,1,-1,0,0,0,0,1
50,0,2,0,1,-1,0,0,1,0,0
72,0,4,1,3,-1,0,0,0,0,1
37,0,2,1,0,-1,0,0,0,0,0
43,0,1,1,0,-1,0,0,0,0,1
46,0,2,1,0,-1,0,0,1,0,0
80,0,2,1,1,-1,0,0,0,0,0
37,0,1,1,0,-1,0,0,0,0,1
38,0,3,1,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
26,0,1,0,0,-1,0,0,-1,-1,0
32,0,2,1,0,-1,0,0,-1,-1,1
35,0,2,0,1,-1,0,0,-1,-1,1
21,0,1,0,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
159,0,2,0,1,-1,0,0,0,0,1
95,0,2,0,0,-1,0,0,0,0,1
139,0,2,1,1,-1,0,0,0,0,1
33,0,2,1,1,-1,0,0,1,0,1
31,0,2,1,1,-1,0,0,0,1,1
42,0,3,1,1,-1,0,0,0,0,0
35,0,2,1,1,-1,0,0,-1,-1,1
28,0,1,0,0,-1,0,0,1,0,0
175,0,2,0,1,-1,0,0,0,0,1
72,0,4,1,3,-1,0,0,0,0,1
39,0,4,0,3,-1,0,0,-1,-1,1
159,0,2,0,1,-1,0,0,0,0,1
71,0,2,1,1,-1,0,0,0,0,0
51,0,2,1,0,-1,0,0,1,0,0
517,0,4,0,1,-1,0,0,0,0,1
101,0,4,1,0,-1,0,0,0,0,1
22,0,1,0,0,-1,0,0,1,0,0
77,0,2,1,0,-1,0,0,-1,-1,1
48,0,1,1,0,-1,0,0,0,0,1
61,0,2,1,1,-1,0,0,0,0,0
49,0,2,0,1,-1,0,0,0,0,0
22,0,1,1,0,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,0,0,1
60,0,2,1,0,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,0,0,1
35,0,3,0,1,-1,0,0,0,0,0
172,0,7,1,1,-1,0,0,0,0,1
34,0,3,1,1,-1,0,0,0,0,0
75,0,3,0,0,-1,0,0,0,0,1
39,0,2,0,0,-1,0,0,0,0,1
19,0,1,1,0,-1,0,0,-1,-1,1
72,0,4,1,3,-1,0,0,0,0,1
44,0,3,1,1,-1,0,0,-1,-1,1
57,0,2,0,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,-1,-1,1
57,0,2,0,0,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
78,0,2,1,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,0,0,1
35,0,2,1,1,-1,0,0,1,0,0
73,0,4,0,3,-1,0,0,0,0,1
91,0,2,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
72,0,4,1,3,-1,0,0,0,0,1
67,0,4,0,3,-1,0,0,0,0,1
19,0,1,0,0,-1,0,0,-1,-1,1
35,0,2,1,1,-1,0,0,0,0,1
56,0,3,0,1,-1,0,0,0,0,0
138,0,1,0,0,-1,0,0,1,0,0
52,0,3,0,1,-1,0,0,0,0,0
141,0,1,1,0,-1,0,0,0,0,0
36,0,1,1,0,-1,0,0,0,0,1
31,0,4,1,3,-1,0,0,-1,-1,1
56,0,4,0,1,-1,0,0,0,1,1
64,0,2,1,0,-1,0,0,-1,-1,1
96,0,2,1,1,-1,0,0,0,0,0
55,0,3,1,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,1,0
65,0,3,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
71,0,2,1,1,-1,0,0,0,0,0
58,0,3,1,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
527,0,2,0,1,-1,0,0,1,0,1
67,0,3,1,1,-1,0,0,0,0,0
47,0,1,1,0,-1,0,0,-1,-1,1
79,0,4,0,3,-1,0,0,0,0,1
43,0,2,1,0,-1,0,0,0,0,1
72,0,1,0,0,-1,0,0,0,0,0
31,0,2,1,0,-1,0,0,0,0,0
51,0,2,0,1,-1,0,0,-1,-1,1
98,0,2,1,1,-1,0,0,0,0,0
246,0,5,0,0,-1,0,0,-1,-1,1
68,0,3,1,1,-1,0,0,0,0,0
53,0,2,1,0,-1,0,0,1,0,0
72,0,6,0,5,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
68,0,3,1,1,-1,0,0,0,0,0
24,0,1,0,0,-1,0,0,0,0,1
32,0,1,1,0,-1,0,0,0,1,0
53,0,3,0,1,-1,0,0,0,0,0
54,0,2,1,1,-1,0,0,0,0,0
96,0,2,1,1,-1,0,0,0,0,0
58,0,1,0,0,-1,0,0,0,0,1
34,0,2,1,1,-1,0,0,0,0,0
39,0,1,1,0,-1,0,0,-1,-1,1
44,0,2,0,0,-1,0,0,0,1,0
63,0,3,0,1,-1,0,0,0,0,0
31,0,1,1,0,-1,0,0,-1,-1,1
59,0,3,1,1,-1,0,0,0,0,1
89,0,3,0,1,-1,0,0,-1,-1,1
100,0,3,1,1,-1,0,0,-1,-1,1
113,0,2,1,1,-1,0,0,0,0,1
37,0,1,1,0,-1,0,0,0,1,0
216,0,5,1,4,-1,0,0,0,0,1
56,0,3,0,1,-1,0,0,0,0,0
58,0,1,0,0,-1,0,0,-1,-1,1
71,0,2,1,1,-1,0,0,0,0,0
81,0,3,0,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
101,0,3,1,1,-1,0,0,0,0,1
61,0,2,1,1,-1,0,0,0,0,0
37,0,3,0,1,-1,0,0,0,0,0
138,0,2,0,0,-1,0,0,-1,-1,1
111,0,3,1,1,-1,0,0,-1,-1,1
178,0,6,1,1,-1,0,0,0,0,1
44,0,3,0,1,-1,0,0,0,0,0
159,0,2,0,1,-1,0,0,0,0,1
27,0,1,0,0,-1,0,0,1,0,0
68,0,3,0,1,-1,0,0,0,0,0
36,0,2,1,0,-1,0,0,0,0,0
119,0,2,0,1,-1,0,0,0,0,1
63,0,2,0,1,-1,0,0,1,0,0
49,0,2,0,1,-1,0,0,1,0,0
50,0,3,0,1,-1,0,0,0,0,0
49,0,2,0,1,-1,0,0,0,0,0
22,0,1,1,0,-1,0,0,-1,-1,1
91,0,1,1,0,-1,0,0,0,0,0
64,0,2,0,1,-1,0,0,0,0,0
34,0,2,1,1,-1,0,0,0,0,0
37,0,2,0,0,-1,0,0,0,0,1
43,0,3,1,1,-1,0,0,0,0,0
21,0,1,0,0,-1,0,0,0,0,1
40,0,2,0,1,-1,0,0,-1,-1,1
71,0,2,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
48,0,2,1,1,-1,0,0,0,0,1
64,0,2,1,0,-1,0,0,1,0,0
66,0,4,1,2,-1,0,0,-1,-1,1
31,0,1,1,0,-1,0,0,0,1,0
175,0,2,0,1,-1,0,0,0,0,1
202,0,1,1,0,-1,0,0,0,0,0
59,0,2,0,1,-1,0,0,1,0,0
38,0,3,0,1,-1,0,0,0,0,0
67,0,3,1,1,-1,0,0,0,0,0
55,0,4,0,0,-1,0,0,0,0,1
35,0,1,1,0,-1,0,0,1,0,0
38,0,1,1,0,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,0,1
35,0,2,1,0,-1,0,0,0,0,0
132,0,3,1,1,-1,0,0,0,0,1
34,0,1,0,0,-1,0,0,-1,-1,1
126,0,2,1,1,-1,0,0,0,0,1
105,0,1,1,0,-1,0,0,0,0,1
84,0,2,0,1,-1,0,0,-1,-1,1
38,0,2,1,1,-1,0,0,-1,-1,1
36,0,2,1,0,-1,0,0,0,0,0
28,0,1,0,0,-1,0,0,1,0,0
230,0,3,0,1,-1,0,0,0,0,1
32,0,1,1,0,-1,0,0,1,1,1
34,0,1,0,0,-1,0,0,-1,-1,1
128,0,2,0,1,-1,0,0,-1,-1,1
54,0,3,0,1,-1,0,0,0,0,0
144,0,3,1,1,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,0,0,1
52,0,2,1,0,-1,0,0,1,0,0
64,0,2,0,1,-1,0,0,1,0,0
34,0,2,1,1,-1,0,0,1,0,1
63,0,2,0,1,-1,0,0,1,0,0
83,0,4,1,1,-1,0,0,-1,-1,1
24,0,1,0,0,-1,0,0,-1,-1,1
231,0,3,1,1,-1,0,0,0,0,1
49,0,3,0,1,-1,0,0,0,0,0
16,0,1,0,0,-1,0,0,-1,-1,1
58,0,5,0,0,-1,0,0,0,0,1
106,0,2,1,1,-1,0,0,0,0,0
66,0,4,1,0,-1,0,0,-1,-1,1
26,0,1,1,0,-1,0,0,0,0,0
66,0,1,0,0,-1,0,0,0,0,1
33,0,3,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
58,0,1,1,0,-1,0,0,0,0,1
29,0,1,0,0,-1,0,0,1,0,0
25,0,1,0,0,-1,0,0,-1,-1,1
48,0,2,1,0,-1,0,0,1,0,0
72,0,4,1,3,-1,0,0,0,0,1
523,0,10,0,0,-1,0,0,0,0,1
46,0,2,1,1,-1,0,0,0,0,0
18,0,2,0,1,-1,0,0,0,0,1
57,0,2,1,1,-1,0,0,0,0,0
33,0,2,0,1,-1,0,0,0,0,0
125,0,2,0,0,-1,0,0,-1,-1,1
46,0,2,1,1,-1,0,0,0,1,1
28,0,1,0,0,-1,0,0,1,0,0
44,0,3,0,1,-1,0,0,0,0,0
70,0,3,1,1,-1,0,0,0,0,0
215,0,1,1,0,-1,0,0,0,0,0
52,0,2,1,1,-1,0,0,0,0,0
20,0,1,1,0,-1,0,0,1,0,0
91,0,2,1,1,-1,0,0,1,0,0
159,0,7,1,0,-1,0,0,-1,-1,1
31,0,2,0,1,-1,0,0,0,0,0
132,0,3,1,1,-1,0,0,0,0,1
52,0,2,1,0,-1,0,0,0,0,1
33,0,1,0,0,-1,0,0,-1,-1,1
57,0,11,1,1,-1,0,0,0,0,1
30,0,1,0,0,-1,0,0,1,0,0
50,0,2,0,1,-1,0,0,0,0,0
29,0,1,1,0,-1,0,0,1,0,0
33,0,2,1,1,-1,0,0,0,0,0
35,0,3,1,1,-1,0,0,1,0,0
71,0,1,1,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
63,0,3,0,1,-1,0,0,0,0,0
100,0,4,0,1,-1,0,0,-1,-1,1
38,0,1,0,0,-1,0,0,0,0,1
41,0,3,1,1,-1,0,0,0,0,0
23,0,1,0,0,-1,0,0,1,0,0
80,0,3,1,1,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,1,0,0
44,0,2,1,1,-1,0,0,0,0,0
132,0,4,0,1,-1,0,0,0,0,1
30,0,1,0,0,-1,0,0,0,1,0
87,0,4,1,1,-1,0,0,0,0,1
53,0,3,0,1,-1,0,0,0,0,0
33,0,2,1,1,-1,0,0,1,0,1
20,0,1,1,0,-1,0,0,0,0,1
68,0,2,1,1,-1,0,0,0,0,1
50,0,2,0,1,-1,0,0,0,0,0
42,0,2,1,0,-1,0,0,-1,-1,1
23,0,1,0,0,-1,0,0,1,0,0
27,0,1,1,0,-1,0,0,-1,-1,1
29,0,1,0,0,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
71,0,3,0,1,-1,0,0,0,0,0
52,0,2,0,0,-1,0,0,-1,-1,1
45,0,3,0,2,-1,0,0,-1,-1,1
142,0,2,0,0,-1,0,0,-1,-1,1
99,0,2,1,1,-1,0,0,0,0,0
50,0,3,0,2,-1,0,0,-1,-1,1
77,0,2,0,1,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
41,0,4,1,3,-1,0,0,-1,-1,1
146,0,2,1,0,-1,0,0,-1,-1,1
21,0,1,0,0,-1,0,0,-1,-1,1
144,0,5,1,1,-1,0,0,0,0,1
47,0,3,1,1,-1,0,0,0,0,1
60,0,2,0,1,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
69,0,1,0,0,-1,0,0,-1,-1,1
31,0,3,0,1,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
138,0,1,0,0,-1,0,0,0,0,1
68,0,3,0,1,-1,0,0,0,0,1
32,0,1,1,0,-1,0,0,0,1,0
